review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1RBO79415G0ZC,4.0,31.0,32.0,N,N
R8D4JQJRE6I9V,3.0,30.0,32.0,N,Y
R2KTKXOTOU09FU,5.0,30.0,32.0,N,Y
R1W4M1DLMKK5MX,3.0,31.0,32.0,N,Y
R3OY11ZKDS7LJT,5.0,31.0,32.0,N,Y
R1VHGD0ZXSDAR7,5.0,29.0,32.0,N,Y
RYZKNEL3PQVJ0,4.0,27.0,32.0,N,Y
RG2RE0YXWP7NW,5.0,28.0,32.0,N,Y
RWQ7FA1O5I43B,1.0,23.0,32.0,N,Y
R1215MCVEBSUOT,5.0,31.0,32.0,N,Y
R1M8IWBY7GBZCF,1.0,31.0,32.0,N,Y
R18OB97A2TJ6D3,1.0,26.0,32.0,N,Y
R3DGKIZKCNL3JD,5.0,31.0,32.0,N,Y
R1ZGY37RY276L,1.0,18.0,32.0,N,Y
RVH3O1NOH9XIJ,1.0,26.0,32.0,N,Y
R3UN3EQW4YFSZ1,4.0,30.0,32.0,N,Y
R18S5GEALPY14Z,1.0,30.0,31.0,N,Y
R35ZX6IR6Q8O0T,2.0,19.0,31.0,N,N
R3T0GD6SS18FBU,5.0,27.0,31.0,N,Y
R1V50T2WXV9A8K,4.0,27.0,31.0,N,Y
R233W9V9CYA4AZ,4.0,29.0,31.0,N,Y
R2J2FZXDY3Z1RL,5.0,31.0,31.0,N,Y
R20YDJQU4G3BN4,1.0,25.0,31.0,N,Y
RQWQFUEBTLES6,4.0,28.0,31.0,N,N
R22800XISVPN1W,5.0,26.0,31.0,N,Y
R3NAGC1ML9SONY,5.0,26.0,31.0,N,Y
R2H9XJFNITHLDO,3.0,24.0,31.0,N,Y
R22K9O6CVEJ73F,3.0,31.0,31.0,N,N
R1D56K7W4NDZW3,4.0,25.0,31.0,N,Y
R5MTASO9JCEK1,4.0,30.0,31.0,N,Y
R1T7L98HS925PS,5.0,28.0,31.0,N,N
R36TE1ANTZ2SKD,4.0,30.0,31.0,N,Y
R175J9MR4JA4HP,4.0,28.0,31.0,N,Y
R2VK55EDO6UQLX,5.0,29.0,31.0,N,N
R1BRFBVN5DHNQ3,5.0,20.0,31.0,N,Y
R355R7LJJAOYKV,3.0,30.0,31.0,N,Y
R1RLZ6WA8BAE7F,1.0,29.0,31.0,N,Y
R1UUYU4NBQXETO,5.0,31.0,31.0,N,Y
R32M9U5A7NG8YP,5.0,27.0,31.0,N,Y
R1A6VJTW7MY3QQ,4.0,29.0,31.0,N,Y
R3MSXL5UK5YUPB,5.0,28.0,31.0,N,Y
R1J5RUCRAULGR7,1.0,30.0,31.0,N,N
R1O4NZLD1O9449,2.0,31.0,31.0,N,Y
R15RSKQAA2MK2M,5.0,28.0,31.0,N,Y
R24EQ5BJKSJA3W,5.0,28.0,31.0,N,Y
R5USIAQOOKR9U,5.0,24.0,31.0,N,N
R20X19C9D56U7H,1.0,22.0,31.0,N,Y
R1LCKD9WO2H6QE,5.0,31.0,31.0,N,Y
R3OO5JZHCKI8XM,5.0,31.0,31.0,N,Y
RYXEMUQ41HHOI,3.0,29.0,31.0,N,Y
R1KYYDFT2NI6NR,5.0,31.0,31.0,N,Y
R3OCNBGEJ84YCF,1.0,29.0,31.0,N,Y
R3D4FMFZFLW5JP,5.0,31.0,31.0,N,Y
R29GHH7PC7T0B,5.0,29.0,31.0,N,Y
R3P2G5VUY91444,5.0,30.0,31.0,N,N
R7ZE8W8YMPOA8,1.0,21.0,31.0,N,Y
R364ZRFLT46UEX,2.0,31.0,31.0,N,Y
R3S5FWFEHGAQC0,2.0,31.0,31.0,N,Y
R36CWIH8S9OY5V,5.0,27.0,31.0,N,Y
RA46UPU3XS44O,3.0,27.0,31.0,N,Y
R1G3V5KKA72WWV,1.0,31.0,31.0,N,Y
R3TTPEHNH40GDJ,1.0,28.0,31.0,N,N
R1JTIUB3TJ6KCN,3.0,28.0,31.0,N,Y
R38ATKWRTO95KH,4.0,31.0,31.0,N,Y
R1GGHBW6A8H1RZ,1.0,17.0,31.0,N,Y
R3JDI4LY8AK7H8,5.0,29.0,31.0,N,Y
RXYNEAOIWZE1F,4.0,30.0,31.0,N,Y
R2BNUUHH36OIZ,1.0,29.0,31.0,N,Y
R3KS1EAS9NNZB3,3.0,27.0,31.0,N,Y
R2SGNFUBBQQE1I,4.0,30.0,31.0,N,Y
R14WDL4Z1R64LC,5.0,29.0,31.0,N,Y
R173FOARFXNCRI,3.0,24.0,31.0,N,Y
R2EHIO020DYWZT,5.0,31.0,31.0,N,N
R11IBSD5E6HPSD,1.0,29.0,31.0,N,Y
R3AOA85OL9DY7K,5.0,29.0,31.0,N,N
R282PE76BZH55G,5.0,30.0,31.0,N,Y
R1R7I7DXZI9NHL,5.0,27.0,31.0,N,Y
R1D5BVY9J0IIF8,5.0,29.0,31.0,N,Y
R18LZ8TMM66G7L,3.0,29.0,31.0,N,Y
R1IQ7N0G3N92H8,5.0,30.0,31.0,N,Y
R1B8X4YD9P3GNJ,5.0,29.0,31.0,N,Y
RIK7P2YHJY3U6,1.0,27.0,31.0,N,Y
RLT5M4MZ2WZIU,3.0,30.0,31.0,N,Y
R3MWZKKFOV2IA5,3.0,30.0,31.0,N,Y
R20GDTLLGW8LRG,4.0,28.0,31.0,N,Y
R3EGG5ERUEWDNB,5.0,27.0,31.0,N,Y
R21ZD6KWTEX3DJ,5.0,29.0,31.0,N,Y
R223RFL75CS04D,5.0,30.0,31.0,N,Y
RXPREJXVQWKR9,5.0,30.0,31.0,N,Y
R29F7FJJHC01A2,4.0,29.0,31.0,N,Y
R3KBF0ZV7U7NBT,4.0,31.0,31.0,N,Y
R1WXW9TUEIC8B4,2.0,28.0,31.0,N,Y
RTK5YLHYS7BGR,1.0,29.0,31.0,N,Y
R3B0GMR4YHM02Q,3.0,30.0,31.0,N,Y
R5BT17OWWZQFY,5.0,29.0,31.0,N,N
R57ZLMREF8DVH,5.0,29.0,31.0,N,Y
RPAA41QLFBFU9,5.0,30.0,31.0,N,Y
R2FC50L2GA6HDS,4.0,30.0,31.0,N,N
R3588T5EJAKFY7,5.0,31.0,31.0,N,Y
R12MXQ6MZABR4V,1.0,23.0,31.0,N,Y
R380V55SCMOI6J,5.0,29.0,31.0,N,Y
R17IL7A77STGPQ,5.0,30.0,31.0,N,N
R31IWJ4C6P0KP6,5.0,26.0,31.0,N,Y
R2QFWIZIFK0V15,5.0,29.0,31.0,N,Y
R151IT06354VH3,5.0,31.0,31.0,N,N
R3FNT58P6Y11S0,5.0,29.0,31.0,N,Y
R303OSXIKK3WNI,3.0,26.0,31.0,N,Y
R3L4X219KIR6SP,5.0,27.0,31.0,N,Y
R1KYUWRALIAF76,5.0,28.0,31.0,N,Y
R3VQ0YBC6GDSCN,5.0,31.0,31.0,N,Y
R32M6SJRUYZ9PA,5.0,31.0,31.0,N,N
RACMJKORC1DL9,5.0,30.0,31.0,N,Y
R1H4IYUQMQQSEH,5.0,26.0,31.0,N,N
R1F54XO2RUC5BL,5.0,31.0,31.0,N,Y
RHZ1XQB39BZ74,5.0,30.0,31.0,N,N
R1CFEMQRDZQ3XM,5.0,30.0,31.0,N,N
R2IZOSNB3AE42W,4.0,27.0,31.0,N,Y
R2USRHHZUXIBG2,3.0,23.0,31.0,N,Y
RQD2OW433M4IX,5.0,31.0,31.0,N,Y
R14C39NWQO1X7,4.0,31.0,31.0,N,Y
R25TTFQMXIBD8U,3.0,25.0,31.0,N,N
R2UIBPVDKK986H,5.0,24.0,31.0,N,Y
R1ZKAE3NNVV6OR,5.0,30.0,31.0,N,Y
R6YA2D6X4Y9OD,4.0,30.0,31.0,N,Y
R2941O1PX9TIST,1.0,26.0,31.0,N,Y
R21M1SW7R7YE8H,5.0,25.0,31.0,N,Y
RJEPQRPLGC1XI,2.0,30.0,31.0,N,Y
R34URP4242YLTE,2.0,20.0,31.0,N,N
RK5ZAE6UUWZEI,1.0,28.0,31.0,N,Y
R17WMETQLOBX8E,1.0,18.0,31.0,N,Y
R1MA0SNPSWCAJ0,1.0,28.0,31.0,N,Y
R23CVEZX5WBNIP,4.0,29.0,31.0,N,Y
R25PRYBP9IU220,5.0,30.0,31.0,N,Y
R2ZY9M18HSJWR4,2.0,28.0,31.0,N,Y
R113D5JXD07LEG,4.0,26.0,31.0,N,Y
R20M0DK54VFNCZ,5.0,30.0,31.0,N,Y
R2HFBSNP4UKJ4Q,3.0,24.0,31.0,N,N
RSU0WQ8YF70MR,5.0,29.0,31.0,N,Y
R1XUT32HRJTKBI,5.0,30.0,31.0,N,Y
R3VD84O4BA1MB1,1.0,17.0,31.0,N,N
R2OYYW1MNOANUK,1.0,25.0,31.0,N,Y
R11Q8OMIXX8OXP,1.0,29.0,31.0,N,Y
R28Z7R281UP6II,2.0,28.0,31.0,N,Y
R24ODOTLNESXRA,5.0,28.0,31.0,N,Y
RG9SQMEM05Q8H,5.0,29.0,31.0,N,Y
R1N20S5AFF3ZPN,2.0,27.0,31.0,N,Y
R1YW0F3KEEPZW7,5.0,29.0,31.0,N,Y
R8QRH6S4RO9CF,1.0,28.0,31.0,N,N
R3G01QHEG0CSBA,5.0,30.0,31.0,N,N
RNRE10DLA19UJ,5.0,25.0,31.0,N,N
R57LW24F35VJG,4.0,29.0,31.0,N,Y
R1ZC3QXIEXI0VV,3.0,27.0,31.0,N,N
RW3OD1EY6YZ5G,5.0,29.0,31.0,N,Y
R2B2N5H4SD69RE,3.0,29.0,31.0,N,Y
R280U12K4YP6XN,5.0,31.0,31.0,N,Y
R35CYJ01FHWYJO,5.0,30.0,31.0,N,Y
R18YYRZW3ST1U1,5.0,28.0,31.0,N,Y
R7GK34EJZ0T92,5.0,30.0,31.0,N,Y
R37YEISWXDPSCS,5.0,30.0,31.0,N,Y
R2QEV6RADI8XNU,1.0,27.0,31.0,N,Y
R1AU7ZAS627PXC,4.0,31.0,31.0,N,Y
R3QEZT1DVDUXUD,5.0,31.0,31.0,N,N
RUGYBKA0LZ6AH,3.0,28.0,31.0,N,Y
RNO6JQL2H08JZ,4.0,27.0,31.0,N,Y
R3L44EQSRW67K0,2.0,27.0,31.0,N,Y
R2QS5SOPLHHNBC,3.0,30.0,30.0,N,Y
R2D51X6UNABPTV,2.0,26.0,30.0,N,Y
R12XQE0AO0V3TX,3.0,27.0,30.0,N,Y
R2NJSXI2GOKVZY,5.0,27.0,30.0,N,Y
RID7OMG5N1HNG,1.0,28.0,30.0,N,N
R14ZQBEGQY5UB7,5.0,29.0,30.0,N,N
RKHY20R1ULLIK,5.0,28.0,30.0,N,Y
RZBHIVUO6BK46,1.0,28.0,30.0,N,Y
R167OTPJ0LIR2Y,5.0,29.0,30.0,N,Y
R5G6VIYYQY7P0,2.0,25.0,30.0,N,N
R1H4BGYKPHDB5B,4.0,26.0,30.0,N,Y
R30E7YQ8WCSPJK,5.0,27.0,30.0,N,Y
R271XRF3L8KX6T,1.0,25.0,30.0,N,N
R1RGU5WI5D3IQD,5.0,29.0,30.0,N,Y
RT63KY33GF0JN,1.0,28.0,30.0,N,Y
R11RIVL7D2NYE7,5.0,28.0,30.0,N,N
R10U9JG6YCM21,2.0,28.0,30.0,N,N
RW0949EKGADQW,5.0,26.0,30.0,N,Y
R1BXD3LXPXAM46,5.0,30.0,30.0,N,Y
R1XWEXVCHG4TJF,5.0,24.0,30.0,N,Y
R3PAJP7VFDBGFG,5.0,29.0,30.0,N,Y
R231QRJM73ZJ7O,1.0,29.0,30.0,N,Y
R3L1ZFLN3J1ZG9,2.0,28.0,30.0,N,Y
R2DSCDCGBX3CZJ,5.0,29.0,30.0,N,Y
R2G4RSA0TDKM7W,1.0,27.0,30.0,N,Y
RTK67SLTFGSVH,5.0,29.0,30.0,N,N
R266VI2G5PUNCU,5.0,26.0,30.0,N,Y
R3O6X7DRRVEROU,4.0,27.0,30.0,N,Y
R2EM7G7L3GMV2P,5.0,28.0,30.0,N,Y
R1HZIW9WIXD4FC,5.0,30.0,30.0,N,Y
R8G5O9LU8N2W6,5.0,30.0,30.0,N,Y
R3I9BHHEBNYEYL,5.0,28.0,30.0,N,Y
RBUB54EJ3S6HS,5.0,30.0,30.0,N,Y
RYW7W1PBJ5G7,3.0,30.0,30.0,N,Y
R13FLPPI5I0P01,5.0,26.0,30.0,N,N
R30XATYKVB9I00,5.0,30.0,30.0,N,N
R3EXP26H6FGUF0,5.0,26.0,30.0,N,Y
R3LDZO210J25LC,5.0,28.0,30.0,N,N
RAKPB8CYH7KNL,4.0,30.0,30.0,N,N
R3SYCKHKMO90ZR,5.0,29.0,30.0,N,Y
R1WC28CFVMQVKV,5.0,29.0,30.0,N,Y
R13ABBRQHGXAIP,1.0,25.0,30.0,N,Y
R3GAES9XYRJBSY,3.0,19.0,30.0,N,Y
R650DN41SR2BE,5.0,28.0,30.0,N,Y
R2BAR8SNA87NE7,4.0,26.0,30.0,N,N
R36WSNV8DZ2X54,5.0,30.0,30.0,N,Y
R14E4FIBV1NB9B,2.0,27.0,30.0,N,Y
R11ACP1KH6Y1FP,3.0,28.0,30.0,N,Y
R3GFSQBT42QB93,4.0,29.0,30.0,N,Y
R3582P6CKIUAIJ,5.0,30.0,30.0,N,Y
R2T5A9L1WGTQS9,4.0,29.0,30.0,N,Y
R13MIXLRFB5273,4.0,28.0,30.0,N,Y
R2T44SJO6J96F5,4.0,29.0,30.0,N,Y
RTWX73EG4450N,3.0,30.0,30.0,N,N
R3L7V0K4Y8F9IL,5.0,30.0,30.0,N,Y
R1GTIRZF9TBX0N,5.0,28.0,30.0,N,Y
R128SAHI12UMXG,1.0,26.0,30.0,N,Y
R76YKK01FHPVX,4.0,29.0,30.0,N,Y
R1EEFB2IJKXIYL,2.0,28.0,30.0,N,Y
R3MCKLQW0YW814,5.0,29.0,30.0,N,Y
R2O5IQO4PCPQL6,4.0,29.0,30.0,N,N
R1H4KHBK7CY29X,2.0,27.0,30.0,N,Y
RPLK8X7ETD1HK,5.0,25.0,30.0,N,Y
R2MS8BEKPJZ0M4,2.0,26.0,30.0,N,Y
R1UH4AOY4KJI4X,1.0,23.0,30.0,N,Y
R2IYA2T7VGL78D,5.0,27.0,30.0,N,Y
R89OHS3YKV4BT,2.0,25.0,30.0,N,Y
R1ALC7IKMP0WZE,2.0,29.0,30.0,N,Y
R2E15TXLW1VEXA,5.0,28.0,30.0,N,Y
R21YSJPYYEPNPL,1.0,29.0,30.0,N,Y
R3RBFIDY5OVGDW,2.0,29.0,30.0,N,Y
R1DOTBR39YPAGB,1.0,29.0,30.0,N,N
R15LZOOV0P2O6J,5.0,29.0,30.0,N,Y
R6XMEULRATAPI,5.0,27.0,30.0,N,Y
R3Q2RV54JHHTCT,5.0,30.0,30.0,N,Y
R3A05VMN6V6W9S,5.0,29.0,30.0,N,N
R18MJYK2N1RRF2,5.0,27.0,30.0,N,Y
R1ZFG6YYM9EWKZ,5.0,30.0,30.0,N,N
R3GJSUM5WWEIDZ,5.0,30.0,30.0,N,Y
RULD5PTI1K5OK,4.0,30.0,30.0,N,N
RAQXUU30KH4CS,5.0,30.0,30.0,N,Y
R16R350PR141KT,4.0,29.0,30.0,N,Y
R2SYOS9QIS7K2N,5.0,30.0,30.0,N,Y
R5GK8TVZYBH9B,5.0,28.0,30.0,N,Y
R2MLUGI60PYSVB,5.0,30.0,30.0,N,Y
R2GNKLDOKKHBIA,1.0,25.0,30.0,N,Y
R22F9I6OHS4OKP,1.0,28.0,30.0,N,Y
R3PKUFHMSVA4MJ,3.0,30.0,30.0,N,Y
R3DJXT4EUACNF9,4.0,28.0,30.0,N,Y
R2JWEELRBQ9IPU,5.0,25.0,30.0,N,Y
R2REQE2CTA60I1,2.0,24.0,30.0,N,Y
R3HE9V1NKSAJLF,4.0,27.0,30.0,N,Y
R2AQL1VOCHICC7,2.0,17.0,30.0,N,Y
R2BNMCKDLSZ3IF,4.0,28.0,30.0,N,Y
RJL6PH5UQ16BN,5.0,28.0,30.0,N,Y
R1TZ1J9LGFCL7,2.0,23.0,30.0,N,Y
R20N9Z78LSH6Q2,5.0,26.0,30.0,N,Y
R2JVJ0J94VL1KH,1.0,27.0,30.0,N,N
R3RJ8S1CT01IPD,5.0,25.0,30.0,N,N
RLPAWJQU6FJW0,1.0,28.0,30.0,N,Y
R294L6WDEDLDXI,5.0,30.0,30.0,N,N
R15MJS7L716O3M,4.0,29.0,30.0,N,Y
R32038TD2UK0U8,5.0,29.0,30.0,N,N
R2XJNDX8NXWAXJ,2.0,29.0,30.0,N,Y
R1NGAPMN9M4W1B,1.0,18.0,30.0,N,N
R3863Z3VQGD2JX,1.0,25.0,30.0,N,Y
R2WIN1IGAHFT,2.0,21.0,30.0,N,Y
R11UB3WNQYOZ4J,3.0,24.0,30.0,N,Y
R1BE391HUDLH8W,4.0,30.0,30.0,N,Y
R11WL9B2J2O0WH,2.0,25.0,30.0,N,Y
R106DY8MQHZRF2,5.0,29.0,30.0,N,Y
RX4RE9HR2J6PX,1.0,28.0,30.0,N,N
R1ZM42O40C04R9,5.0,29.0,30.0,N,Y
RYIU6GIB4TYT2,5.0,30.0,30.0,N,N
R25SMTTNSRA03A,1.0,19.0,30.0,N,Y
R3MTGSK2YWYAZI,5.0,25.0,30.0,N,N
R3I669S33XRI2H,5.0,30.0,30.0,N,Y
R2GQBXZQTO8VOP,2.0,29.0,30.0,N,Y
R1WMH433LKM1X1,5.0,24.0,30.0,N,Y
R352X9XZ7FDM2T,5.0,28.0,30.0,N,Y
RPF6OFO7N675K,5.0,29.0,30.0,N,Y
R2FGMV6Z43NOUK,1.0,19.0,30.0,N,Y
R2OT6GF0PXPYNQ,1.0,23.0,30.0,N,Y
RIPF5I0QR0EXZ,5.0,25.0,30.0,N,Y
R3GB6V754TBDV0,4.0,29.0,30.0,N,Y
R3F9SM7B8062A,5.0,26.0,30.0,N,Y
R168YIRN0KE3U7,5.0,18.0,30.0,N,N
R1LKN0D76E1NK6,3.0,29.0,30.0,N,Y
REDAS8AULZFW1,5.0,23.0,30.0,N,N
R1I0XVTOARYN1H,5.0,27.0,30.0,N,Y
R2ZCWJZMZ8U9UW,5.0,23.0,30.0,N,N
R3PRLGCTMPFUWU,4.0,30.0,30.0,N,Y
R1GNJ03CEYO8FT,2.0,28.0,30.0,N,Y
R2QYSXQ4BPUMVO,5.0,27.0,30.0,N,Y
ROUFASH0W0KKU,5.0,30.0,30.0,N,Y
R36C69ET5U5JVJ,5.0,30.0,30.0,N,Y
RDR8A5C9YNF6X,5.0,30.0,30.0,N,Y
R2QA7I0CHYHSP7,3.0,29.0,30.0,N,Y
R18J9W5HRBO9IT,5.0,26.0,30.0,N,Y
R3CY65P8LP8U64,1.0,30.0,30.0,N,N
RS9L7TAOVBPQG,1.0,26.0,30.0,N,N
R2DIK2MT05HVMV,4.0,30.0,30.0,N,Y
R1JRH9ERYB6J5L,5.0,28.0,30.0,N,Y
R3JURDD1DOHIGR,5.0,23.0,30.0,N,N
R3G7XT9H3PSC9W,5.0,29.0,30.0,N,Y
R3LRD60J55ZVP5,5.0,30.0,30.0,N,Y
R37COEAQD8T3C0,3.0,27.0,30.0,N,Y
R1F2VAHXBSWDAJ,5.0,27.0,30.0,N,Y
R2VS37KQFOGOV,5.0,29.0,30.0,N,Y
R16DC3NWWKHIOQ,1.0,26.0,30.0,N,Y
RWXX4KJ78QF8I,5.0,28.0,30.0,N,Y
R1C7SO0HSBH3G2,1.0,28.0,30.0,N,Y
R4RPRR7A58049,3.0,27.0,30.0,N,Y
R28Z4I0YIIMO68,5.0,28.0,30.0,N,Y
R3NILPTAZDGZI5,5.0,29.0,30.0,N,N
R1UJUEOWCONV17,1.0,20.0,30.0,N,N
R2MKVNMSWMOU65,5.0,30.0,30.0,N,Y
R2VVK0R6THHT9H,5.0,30.0,30.0,N,Y
R3QSIXIRD4K1IE,4.0,29.0,30.0,N,Y
R3OJ65V2YC97CI,5.0,26.0,30.0,N,N
R2IHQK8X7NYMAB,4.0,26.0,30.0,N,Y
R2S9NMELQUDPNR,2.0,29.0,30.0,N,Y
R22L8UOV5MOB7K,2.0,29.0,30.0,N,Y
R12PXMKLFLBZ95,1.0,27.0,30.0,N,Y
R1C8ZCL4HNUR5T,1.0,21.0,30.0,N,N
RPWLS1N5A5QM4,5.0,29.0,30.0,N,N
REB60OBFK2PO4,4.0,26.0,30.0,N,Y
R2FJVUO5GM4Z1R,5.0,29.0,30.0,N,Y
R3SLPOT2L7CE1X,5.0,30.0,30.0,N,N
RNZ39ODY02MD9,1.0,28.0,30.0,N,Y
R3G8T7989XHVJ7,2.0,25.0,30.0,N,N
R5SFM5U85UH8Y,5.0,30.0,30.0,N,Y
RIEMF2PXXFDG4,4.0,27.0,30.0,N,Y
R1MUT1C4QNC2HQ,5.0,23.0,30.0,N,N
RC6IQJXQDMF2G,2.0,28.0,30.0,N,N
R1OYMYQNBG6H7L,5.0,26.0,30.0,N,Y
R7YFDZELI1WEZ,5.0,27.0,30.0,N,Y
R1FTM37ZAR4YPU,3.0,23.0,29.0,N,Y
RBKKXB9XYL3J0,5.0,29.0,29.0,N,N
R1MY2VL43GY6V8,5.0,28.0,29.0,N,Y
R2XY0758IHSCO6,5.0,25.0,29.0,N,N
R3ST8B8LPHXID4,1.0,28.0,29.0,N,N
RJBW54RSFHJH0,1.0,24.0,29.0,N,Y
RUR3C7SNY8QJA,5.0,29.0,29.0,N,N
R1T24JLWJTDQ1G,5.0,25.0,29.0,N,Y
R3BWTAOBKA376Q,5.0,27.0,29.0,N,Y
R1O4FK89RSYH5O,5.0,29.0,29.0,N,Y
R32RXOQFCJT1XF,5.0,27.0,29.0,N,Y
R3OAHQK97ER5IG,5.0,29.0,29.0,N,N
R3PU415NAW1KLK,5.0,29.0,29.0,N,Y
R6SAHEE9K3CE7,3.0,25.0,29.0,N,Y
R2H02DU2DJPRDP,5.0,28.0,29.0,N,Y
RIAZCXDOW2RM0,1.0,26.0,29.0,N,N
R35P5WBSJ84VLP,5.0,29.0,29.0,N,Y
R28VJX3FX8A4JC,5.0,27.0,29.0,N,N
R25QIYU08IEDJ9,4.0,28.0,29.0,N,Y
R2O9LJ1VI9NHRO,3.0,27.0,29.0,N,Y
R242276BPQU280,4.0,26.0,29.0,N,Y
R20SS0ULJ6J2PQ,5.0,26.0,29.0,N,Y
R1UF5NEBBL0M9G,5.0,27.0,29.0,N,Y
R26TXDY7K3UST0,5.0,29.0,29.0,N,N
RPBUWC1L601G6,5.0,28.0,29.0,N,Y
RLXQCJ2NK0XRW,1.0,27.0,29.0,N,Y
R2YIXBVV4Q0EZ2,3.0,28.0,29.0,N,Y
RN8K3DIBAANLP,3.0,28.0,29.0,N,N
RJLZ5983D20W3,4.0,25.0,29.0,N,Y
R22HYE1W9PKH5H,5.0,24.0,29.0,N,Y
R2CVOO4XAELK2Q,5.0,29.0,29.0,N,N
R3UDAA0D5VKPH7,5.0,27.0,29.0,N,Y
RFGFPD7TCQH6F,5.0,27.0,29.0,N,Y
RX4PAD9CPJXV7,5.0,29.0,29.0,N,N
R15L09WSXBUWYP,1.0,26.0,29.0,N,Y
R3OLQBZ3CNHG8A,3.0,28.0,29.0,N,Y
RWPMSWUXA4SMH,4.0,22.0,29.0,N,Y
R2N3WG4XA2R7L2,5.0,23.0,29.0,N,N
RYDEZAXOXB9S,4.0,29.0,29.0,N,N
R342J04RYGBDWS,2.0,26.0,29.0,N,Y
R20EMF3IZVGOFL,4.0,26.0,29.0,N,Y
RNW7TVERRMA6L,4.0,23.0,29.0,N,Y
RX9HC6C2LQH65,5.0,28.0,29.0,N,Y
R3UWHRI0MUSXYU,5.0,26.0,29.0,N,Y
R32P1ILHUKQJFY,5.0,28.0,29.0,N,Y
R2J9Z4VU8RCNOR,5.0,27.0,29.0,N,Y
R6BU8TR2GZDON,5.0,29.0,29.0,N,Y
R1R8FT2BYZM7J8,1.0,25.0,29.0,N,Y
RJBQ3LBR319DG,5.0,28.0,29.0,N,Y
R3HQ8N98X4K7KV,5.0,23.0,29.0,N,Y
RLN6I9IZUVLD9,5.0,28.0,29.0,N,Y
R1PK2EKEAWP3MY,4.0,25.0,29.0,N,N
RFK6YJTQWEQFX,3.0,28.0,29.0,N,N
RQ1YG54V9VMBW,2.0,28.0,29.0,N,N
R347OVS9R3IVR3,2.0,25.0,29.0,N,N
R280O5HD3F254R,5.0,24.0,29.0,N,N
R2R8WYJCPWCYCN,4.0,29.0,29.0,N,Y
R1V459HJKWOQL4,2.0,28.0,29.0,N,Y
R3NAT0TF60TFPU,5.0,28.0,29.0,N,Y
R201A5Q5Q2KACX,1.0,21.0,29.0,N,Y
R2NYW9K6Q4YBDG,5.0,23.0,29.0,N,Y
R36C6W21COT8X9,5.0,28.0,29.0,N,Y
R2FVW9DAEO41B,1.0,28.0,29.0,N,Y
R1YLLPJRJL94S5,5.0,29.0,29.0,N,Y
R1XKNKADGVEAOT,5.0,26.0,29.0,N,Y
R189UVB36TTUBQ,5.0,24.0,29.0,N,N
R16ZL0TWZELKZP,5.0,29.0,29.0,N,Y
R2S7D0P67LSTLT,5.0,28.0,29.0,N,Y
R1AGLF4Z2TASFF,5.0,27.0,29.0,N,Y
RPM8XHZMMQJ50,2.0,29.0,29.0,N,Y
RFT27EVP76D0S,1.0,26.0,29.0,N,Y
R1UTENFYD9DYBY,5.0,27.0,29.0,N,Y
R2M72Z749JOB3O,1.0,25.0,29.0,N,Y
R2CTRLE14FX2T1,2.0,28.0,29.0,N,Y
R2F1V9P0ML01DE,5.0,28.0,29.0,N,Y
R12E000EUY2XWH,1.0,23.0,29.0,N,N
R2360YN8VKTJ66,4.0,22.0,29.0,N,Y
R2SX5HSQO3UH16,2.0,23.0,29.0,N,Y
R1GHRAEKR0O1KS,5.0,27.0,29.0,N,N
R32NPJ3PISYKCJ,4.0,29.0,29.0,N,N
R1CDJ7X7DAEPBG,5.0,22.0,29.0,N,Y
R2DZ2Y4CFFYY7I,2.0,29.0,29.0,N,Y
R2BGO56YPCWSVD,4.0,26.0,29.0,N,Y
R32RK1GIWLZD8H,2.0,27.0,29.0,N,Y
R2N318MK3RJWHX,5.0,28.0,29.0,N,Y
R3T9YKHL2LSVGJ,4.0,27.0,29.0,N,Y
R1F2XS8OC7YLLS,2.0,26.0,29.0,N,Y
R27VU104NOR84A,5.0,28.0,29.0,N,Y
R361J61SJQAI3U,3.0,29.0,29.0,N,N
R1D37OWHWDV3RK,4.0,26.0,29.0,N,Y
R36O4DVJR7UMJI,1.0,21.0,29.0,N,N
R2T8Q5QHK1KEYC,5.0,27.0,29.0,N,Y
R1WQB4SRGRVR13,4.0,27.0,29.0,N,Y
RZUMR7E2JPWK8,5.0,28.0,29.0,N,Y
RG2AMLEXGBWS0,5.0,29.0,29.0,N,N
R3QFMF5HDXD8Z,4.0,28.0,29.0,N,Y
R2ICF5ZZGX1VUA,1.0,23.0,29.0,N,Y
R2HQZMTGG67O9I,5.0,28.0,29.0,N,Y
R3P1S2J8QWF6TH,4.0,27.0,29.0,N,Y
RWYBC8UF2AJAB,1.0,24.0,29.0,N,Y
RV82CNKVVY9A8,1.0,27.0,29.0,N,Y
R3MTKMNMEEPQFY,5.0,28.0,29.0,N,Y
RRXI3UH6X9JR0,1.0,23.0,29.0,N,Y
R3C5XSDHHNWTAZ,5.0,28.0,29.0,N,Y
R2DR1AXFL3T10B,2.0,28.0,29.0,N,Y
RU1P335QK3QBI,5.0,29.0,29.0,N,Y
RRGVIRNEQ640S,1.0,26.0,29.0,N,Y
R1V34OP5Q29BWP,1.0,28.0,29.0,N,N
R1AI546OKQ5SR8,5.0,27.0,29.0,N,Y
R297JHX440RQQO,1.0,27.0,29.0,N,Y
R3HJG8XWYGPCFN,5.0,29.0,29.0,N,Y
